12,backtrack_knight,6,"(2, 0)",2022-04-22 21:26:45.662712,2022-04-22 21:26:47.533714,0 days 00:00:01.871002,2469750,2469750,True
13,backtrack_knight,6,"(2, 1)",2022-04-22 21:26:47.539712,2022-04-22 21:26:48.139767,0 days 00:00:00.600055,847546,847546,True
14,backtrack_knight,6,"(2, 2)",2022-04-22 21:26:48.143708,2022-04-22 21:26:56.829347,0 days 00:00:08.685639,10876514,10876514,True
15,backtrack_knight,6,"(2, 3)",2022-04-22 21:26:56.834385,2022-04-22 21:27:01.617277,0 days 00:00:04.782892,5392264,5392264,True
16,backtrack_knight,6,"(2, 4)",2022-04-22 21:27:01.622275,2022-04-22 21:27:26.569670,0 days 00:00:24.947395,30820863,30820863,True
17,backtrack_knight,6,"(2, 5)",2022-04-22 21:27:26.573729,2022-04-23 02:48:51.294635,0 days 05:21:24.720906,24687151869,24687151869,True
18,backtrack_knight,6,"(3, 0)",2022-04-23 02:48:51.300677,2022-04-23 02:49:51.271057,0 days 00:00:59.970380,76972373,76972373,True
19,backtrack_knight,6,"(3, 1)",2022-04-23 02:49:51.275082,2022-04-23 02:49:52.466137,0 days 00:00:01.191055,1506678,1506678,True
20,backtrack_knight,6,"(3, 2)",2022-04-23 02:49:52.471137,2022-04-23 02:49:55.289461,0 days 00:00:02.818324,3634532,3634532,True
21,backtrack_knight,6,"(3, 3)",2022-04-23 02:49:55.293462,2022-04-23 02:50:00.627148,0 days 00:00:05.333686,6589267,6589267,True
22,backtrack_knight,6,"(3, 4)",2022-04-23 02:50:00.632090,2022-04-23 02:50:15.502039,0 days 00:00:14.869949,19037686,19037686,True
23,backtrack_knight,6,"(3, 5)",2022-04-23 02:50:15.507077,2022-04-23 02:50:43.862145,0 days 00:00:28.355068,37359662,37359662,True
24,backtrack_knight,6,"(4, 0)",2022-04-23 02:50:43.868146,2022-04-23 02:50:44.619195,0 days 00:00:00.751049,829611,829611,True
25,backtrack_knight,6,"(4, 1)",2022-04-23 02:50:44.625198,2022-04-23 02:50:45.125155,0 days 00:00:00.499957,717364,717364,True
26,backtrack_knight,6,"(4, 2)",2022-04-23 02:50:45.130156,2022-04-23 03:03:06.242795,0 days 00:12:21.112639,943034278,943034278,True
27,backtrack_knight,6,"(4, 3)",2022-04-23 03:03:06.247778,2022-04-23 03:55:48.867306,0 days 00:52:42.619528,4327407713,4327407713,True
28,backtrack_knight,6,"(4, 4)",2022-04-23 03:55:48.880441,2022-04-23 03:55:51.268246,0 days 00:00:02.387805,1426732,1426732,True
29,backtrack_knight,6,"(4, 5)",2022-04-23 03:55:51.278496,2022-04-23 03:57:06.399696,0 days 00:01:15.121200,41470823,41470823,True
30,backtrack_knight,6,"(5, 0)",2022-04-23 03:57:06.407359,2022-04-23 03:57:08.934456,0 days 00:00:02.527097,1354860,1354860,True
31,backtrack_knight,6,"(5, 1)",2022-04-23 03:57:08.943476,2022-04-23 03:57:13.410818,0 days 00:00:04.467342,2439825,2439825,True
32,backtrack_knight,6,"(5, 2)",2022-04-23 03:57:13.418864,2022-04-23 03:57:14.147257,0 days 00:00:00.728393,400087,400087,True
33,backtrack_knight,6,"(5, 3)",2022-04-23 03:57:14.156705,2022-04-23 03:57:15.998448,0 days 00:00:01.841743,1004945,1004945,True
34,backtrack_knight,6,"(5, 4)",2022-04-23 03:57:16.005929,2022-04-23 08:20:21.620891,0 days 04:23:05.614962,14727644944,14727644944,True
35,backtrack_knight,6,"(5, 5)",2022-04-23 08:20:21.781988,2022-04-23 08:20:22.476954,0 days 00:00:00.694966,815823,815823,True
0,backtrack_knight,5,"(0, 0)",2022-04-23 12:29:19.457851,2022-04-23 12:29:19.485847,0 days 00:00:00.027996,39993,39993,True
1,backtrack_knight,5,"(0, 2)",2022-04-23 12:29:19.668891,2022-04-23 12:29:21.295939,0 days 00:00:01.627048,1683055,1683055,True
2,backtrack_knight,5,"(0, 4)",2022-04-23 12:29:21.301940,2022-04-23 12:29:21.311939,0 days 00:00:00.009999,5796,5796,True
3,backtrack_knight,5,"(2, 0)",2022-04-23 12:29:21.319938,2022-04-23 12:29:21.908928,0 days 00:00:00.588990,405102,405102,True
4,backtrack_knight,5,"(2, 2)",2022-04-23 12:29:21.913921,2022-04-23 12:29:22.141919,0 days 00:00:00.227998,282891,282891,True
5,backtrack_knight,5,"(2, 4)",2022-04-23 12:29:22.146918,2022-04-23 12:29:26.370021,0 days 00:00:04.223103,4787778,4787778,True
